smiles,ligand_id
C[C@](CC(=C)O)(C=O)NC(=O)Cc1ccc(cc1)O,ODZ
c1cc(ccc1Cc2ccc(c(c2)O)O)CNS(=O)(=O)c3ccc(c(c3)O)O,OE0
CCCN(CCC)S(=O)(=O)c1ccc2c(c1)nc([nH]2)c3ccccc3,OE1
c1cc(c(cc1C/C(=N\O)/C(=O)NCCS(=O)(=O)N)Br)O,OE2
CCN1c2ccc(cc2C(=CC1=O)C)CNS(=O)(=O)c3ccccc3,OE3
c1ccc2c(c1)C(=O)N(C2=O)Cc3ccc(cc3)NC(=O)N4CC(C4)c5cccnc5,OE4
Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)c3ccc(cc3)CNC(=O)c4cnn(c4N)c5ccccc5,OE5
c1ccc2c(c1)nnn2NC(=O)Cc3cccc(c3)Cl,OE6
c1cc(ccc1Cc2c[nH]c3c2C(=O)NC(=N3)N)C(=O)Nc4cc(ccc4C(=O)O)Cl,OE7
c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)Nc5ccc(cc5)F)N,OE8
CCC1=C(C2=Cc3c(c(c4n3[Zn]56[N]2=C1C=C7N5C8=C([C@H](C(=O)C8=C7C)C(=O)OC)C9=[N]6C(=C4)[C@H]([C@@H]9CCC(=O)OC)C)C)C=C)C,OE9
COc1ccc(c(c1)NC(=O)c2ccc(cc2)Cc3c[nH]c4c3C(=O)NC(=N4)N)C(=O)O,OEA
c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)NCc5ccncc5)N,OEB
[O@]12[Ca]3[O@]4[Mn]1O5[Mn]2O3([Mn]45)[Mn],OEC
COc1ccc(c(c1)NC(=O)c2ccc(cc2)Cc3c[nH]c4c3C(=O)NC(=N4)N)CC(=O)O,OED
C[C@](CC(=C)O)(C=O)NC(=O)OC(C)(C)C,OEE
CC(C)c1cc(ccc1O)Oc2c(cc(cc2Br)CCC(=O)O)Br,OEF
C(C(=O)O)OCC(=O)O,OEG
CN(C)c1ccc2c(c1)OC3=CC(=[N+](C)C)C=CC3=C2c4cc(ccc4C(=O)O)C(=O)NCCOCCOCCCCCCCl,OEH
c1ccc(cc1)CNCCO,OEI
c1cc(ccc1Cc2c[nH]c3c2C(=O)NC(=N3)N)C(=O)Nc4cc(ccc4C(=O)O)C(=O)O,OEJ
CC1(c2cc(ccc2C(=C3C1=CC(=[N+](C)C)C=C3)c4cc(ccc4C(=O)O)C(=O)NCCOCCOCCCCCCCl)N(C)C)C,OEK
CC(C)C(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1C(=O)[C@H](CO)O)C(=O)O)F)N=[N+]=N,OEL
CN[C@H](CC(=O)O)C(=O)O,OEM
C[C@H]1C(C(N=C1[C@@H]([C@@H](C)O)C(=O)O)C(=O)O)S[C@H]2Cn3cnc[n+]3C2,OEN
CN(C)c1ccc(cc1)N(Cc2ccsc2)C(=O)Cc3cncc4c3cccc4,OEO
c1cc(ccc1Cc2c[nH]c3c2C(=O)NC(=N3)N)C(=O)Nc4cc(ccc4CC(=O)O)C(=O)O,OEP
C[C@@H]1[C@@H](NC(=C1S[C@@H]2Cn3cnc[n+]3C2)C(=O)O)[C@@H]([C@@H](C)O)C(=O)O,OEQ
O1[Mn][O-]23[Mn]14O5[Sr+2]2O6[Mn]5[O+]4[Mn]36,OER
CCCCCCCC[S@@](=O)CCO,OES
C[CH2],OET
Cc1ccccc1CCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCc2ccccc2)C(=O)NCc3ccccc3Cl,OEU
CCCCCCCCN[C@@H]1C=C([C@H]([C@@H]([C@H]1O)O)O)CO,OEV
CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]3CC=NC3=O)[C@H](C(=O)NC4CC4)O,OEW
O1[Mn][O@]23[Mn@@]14[O@]5[Ca]2[O@@]6[Mn]5[O@]4[Mn]36,OEX
O1O23[Ca]4O5[Mn]1O6[Mn]5O4[Mn]62O[Mn]3,OEY
CC(=O)c1cc(c2n1cccn2)c3cc(ccc3OC)C(=O)NC4CCC4,OEZ
[OH2][Fe+2],OF1
O([Fe+3])[Fe+3],OF2
[OH2][Fe+3],OF3
c1ccc(c(c1)CNC(=O)c2ccc(cc2)Cc3c[nH]c4c3C(=O)NC(=N4)N)C(=O)O,OF4
CC(=O)c1cc(c2n1cccn2)c3cc(ccc3OC)OC,OF5
CNCc1csc(n1)c2cccc(c2)Cl,OF6
c1ccc(c(c1)CC(=O)O)NC(=O)c2ccc(cc2)Cc3c[nH]c4c3C(=O)NC(=N4)N,OF7
CC(=O)c1cc(c2n1cccn2)c3ccccn3,OF8
c1ccc(cc1)C[C@H]([C@@H](C(=O)NCc2ccccn2)O)NC(=O)[C@H]3CC(CN3C(=O)C4CCC(CC4)(F)F)(F)F,OF9
c1cc(cc(c1)F)OS(=O)(=O)[C@@H]2C[C@H]3C(=C([C@@H]2O3)c4ccc(cc4)O)c5ccc(cc5)O,OFB
C1=CN(C(=O)N=C1N)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)O)O)F,OFC
c1cc(ccc1Cc2c[nH]c3c2C(=O)NC(=N3)N)C(=O)Nc4cc(ccc4CC(=O)O)C#N,OFD
O=[Fe],OFE
c1cc(ccc1\C=C\C(=O)O[C@@H](CC(=O)O)[C@H](C(=O)O)OC(=O)\C=C\c2ccc(cc2)O)O,OFF
Cc1c(c[nH]n1)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3n4nccn4)F,OFG
[H]/N=C/C1(CC1)NC(=O)[C@@H]2C[C@H](CN2C(=O)C3(CC3)C(F)(F)F)S(=O)(=O)c4ccc(cc4Cl)O[C@@H](C)C(F)(F)F,OFH
CCCC(=O)Nc1c2ccc(cc2[nH]n1)c3ccc(cc3)O,OFI
c1cc(ccc1Cc2c[nH]c3c2C(=O)NC(=N3)N)C(=O)Nc4cc(ccc4C(=O)O)C(=O)N,OFJ
CC(=O)c1cc(c2n1cccn2)c3ccccc3,OFK
c1ccc(c(c1)C(=O)O)Nc2ccccc2C(F)(F)F,OFL
C[C@@H]1C(=N[C@](O1)([C@H](Cc2ccccc2)N)O)C3=N/C(=C\c4ccc(cc4)O)/C(=O)N3CC(=O)O,OFM
CCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,OFN
O[Fe]O[Fe],OFO
C1C2CC3CC1CC(C2)C3(CO)N,OFQ
CCN1C2=C([C@@H](C(=C(N2)C)C(=O)OCC=C)c3ccc(cc3)C)C(=O)NC1=O,OFR
CCN(CC)S(=O)(=O)c1ccc2c(c1)/C(=C/3\C(=N\O)\c4ccccc4N3)/C(=O)N2,OFT
C[C@@H]([C@@H]1CCC[NH+]1C)Oc2ccnc(n2)c3nc(on3)[C@]4(CCCc5c4c(c(s5)N)C#N)C,OFU
C[C@@]1(CN(CCO1)S(=O)(=O)c2ccc(nc2)N3C(=O)CCC3=O)C(=O)NCC4(C5CC6CC(C5)CC4C6)N,OFW
CN(C)c1ccc(cc1)N(Cc2ccn[nH]2)C(=O)Cn3c4ccccc4nn3,OFX
[H]/N=C(\NCC)/NCC1C2CC3CC(C2)CC1C3,OFZ
CNC(=O)c1ccc(cc1)Nc2ncc3cc(n(c3n2)C4CCCC4)C(=O)N(C)C,OG0
c1cc(ccc1Cc2c[nH]c3c2C(=O)NC(=N3)N)C(=O)Nc4cc(ccc4C(=O)O)C#N,OG1
[H]/N=C(\NCC)/NC12CC3CC(C1)CC(C3)C2,OG2
C[C@H](c1ccc(cc1)Cl)N,OG3
c1ccc(c(c1)CCC(=O)O)NC(=O)c2ccc(cc2)Cc3c[nH]c4c3C(=O)NC(=N4)N,OG4
c1ccc(cc1)[C@@H](CC(=O)NCC2(C3CC4CC(C3)CC2C4)N)NS(=O)(=O)c5ccc(nc5)N6C(=O)CCC6=O,OG5
C1=C(NC(=O)NC1=O)C(O)O,OG6
c1ccc(c(c1)C(=O)O)NC(=O)c2ccc(cc2)Cc3c[nH]c4c3C(=O)N=C(N4)N,OG7
[H]/N=C(\N)/NCC12CC3CC(C1)CC(C3)C2,OG8
c1cc2ccc3ccc(c4c3c2c(c1)cc4)CC(=O)O,OG9
C(C(=O)O)NC(=O)C(=O)O,OGA
COC(=O)c1cccc2c1ccnc2,OGB
Cn1cncc1[C@H]([C@H](C(=O)O)N)O,OGC
c1cc(ncc1Br)NC(=O)NCCO,OGE
CNC(=O)Nc1ccc(cc1)N(Cc2ccsc2)C(=O)Cn3c4ccccc4nn3,OGF
C(COCC(=O)N)OCC(=O)N,OGG
Cc1ncc(cn1)Oc2nc3c(c4cc(cc(c4[nH]3)NC)F)c(n2)N5C[C@@H]6[C@H](C5)C6N,OGH
CC1=C([C@@H](Oc2c1cc(cc2)O)c3ccc(cc3)OCCN4CC(C4)CF)c5cccc(c5)O,OGJ
CC[C@@H]1C[C@H]2[C@H](CCC2=O)[C@H](C1)C(=O)N[C@]3(C[C@@H]3CC)C(=O)O,OGK
COC(=O)NCCCCc1[nH]c(cn1)CO,OGM
CC(=O)N[C@@H]\1[C@H]([C@H]([C@H](O/C1=N\OC(=O)Nc2ccccc2)CO)O)O,OGN
COc1ccccc1OC2CN(C2)C(=O)C3=CC(=O)Nc4c3cccc4,OGO
Cc1ccc(cc1)CNC(=O)c2ccc(c(c2)C3=C4C=CC(=[N+](C)C)C=C4Oc5c3ccc(c5)N(C)C)C(=O)O,OGQ
CNC(=O)c1ccc(nc1)Nc2ncc3cc(n(c3n2)C4CCCC4)C(=O)N(C)C,OGR
CCCCCCCCc1ccc(cc1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COS(=O)(=O)O)O)O)O,OGS
CCO[C@@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)CO)O)O)O,OGT
C[C@@H]([C@H](C(=O)O)O)O,OGU
c1ccn2c(c1)nnc2NC(=O)Cc3cccc(c3)Cl,OGV
C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO[P@](=O)(NCCS)O)O,OGX
c1ccc(cc1)CCCc2[nH]cc(n2)CO,OGY
c1cc(cc(c1)C(F)(F)F)CN,OGZ
[OH-],OH
CCCCCCC(=O)N(CCC(=O)O)O,OH0
c1ccc(cc1)C(=O)NCCCCc2[nH]cc(n2)CO,OH1
CO[C@@H](CCc1[nH]cc(n1)CO)c2ccccc2,OH4
C[C@@H](C[C@H](Cc1ccccc1)N)C(=O)O,OH5
CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,OH6
CC(=O)NCCCCc1[nH]cc(n1)CO,OH7
CC(C)Oc1cc(cnc1)c2ccc3c(c2)c(n[nH]3)C(=O)NCC4CCN(CC4)CCOC,OH8
COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O,OH9
CCCCCCC(=O)CCCCCCCCC(=O)O,OHA
c1ccc(c(c1)C(=O)N)O,OHB
Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)CNC(=O)C,OHC
C[C@@H](C1=N/C(=C\c2ccc(c(c2)Cl)O)/C(=O)N1CC(=O)O)N,OHD
CCO,OHE
c1cc(c(c(c1)OC[C@@H]2COCCN2C(=O)c3cccnc3CCO)C=O)O,OHF
Cc1[nH]cc(n1)CO,OHG
CN(C1CCN(CC1)C(=O)c2ccc3ccccc3c2)C(=O)c4cc5ccccc5cc4C(=O)[C@@H](c6cccc7c6cccc7)P(=O)(O)O,OHH
C1=NC(=O)N=C1C[C@@H](C(=O)O)N,OHI
CCCCc1[nH]cc(n1)CO,OHJ
CC(C)Oc1cc(cnc1)c2ccc3cnc(n3c2)C(=O)NCC4CCOCC4,OHK
COc1ccc(cc1)S(=O)(=O)[N@@](Cc2ccncc2)CC(=O)NO,OHL
CCCCCCCCCC(=O)CC(=O)N[C@H]1CCNC1=O,OHM
CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,OHN
C1CCC(CC1)NC(=O)O,OHO
c1ccc(c(c1)CC(=O)O)O,OHP
c1nc(c2c(n1)n(cn2)[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)N,OHR
C([C@H](C(=O)O)N)C(=O)OSC(=O)O,OHS
CC/C(=C(\c1ccc(cc1)O)/c2ccc(cc2)OCCN(C)C)/c3ccccc3,OHT
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)O)COP(=O)(O)O)O,OHU
c1ccc(cc1)COC(=O)NCCCCc2[nH]c(cn2)CO,OHV
CCCc1c2ccc(cc2[nH]c1[C@H]3CCCCN3CCN4CCOCC4)OC(F)(F)F,OHW
N[Os](N)(N)(N)(N)N,OHX
CCC(=O)N1CCN(CC1)C2=NC(=O)N(c3c2cc(c(c3)c4c(cccc4F)O)Cl)c5ccccc5C(C)C,OHY
c1ccc(c(c1)CCO)NC(=O)Nc2cc(cc(c2)Cl)OC(F)(F)F,OHZ
CCC[C@@H](C(=O)NCCc1ccc(cc1)O)[N+]2=C([C@@H]3Cc4ccccc4CN3C(=O)[C@@H]2Cc5ccc(cc5)O)[O-],OI1
CC[C@H](C)C1=C(/C(=C/C(=C\C=C\C(=C\C(=O)O)\C)/C)/CCC1)CCC(C)C,OI2
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)F)N,OI3
Cc1ccncc1NC(=O)[C@@H]2CCOc3c2cc(cc3)Cl,OI4
CCCC1=C(/C(=C/C(=C\C=C\C(=C\C(=O)O)\C)/C)/CCC1)CCC(C)C,OI5
c1nc(c2c(n1)n(c(n2)Br)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)O)N,OI6
C([C@H]([C@@H]1[C@H]([C@@H]([C@](O1)(COP(=O)(O)O)O)O)O)O)OP(=O)(O)O,OI7
C1[C@H]([C@@H]2[C@@H](C(=O)N1)N=C(N2)N[C@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)OC(=O)N)O)NC(=O)C[C@H](CCCN)N)O,OI9
c1ccc2c(c1)[C@@H](C(=O)N2)CC(=O)O,OIA
CO[C@@H](CN)[C@@H]([C@@H](C(=O)O)O)O,OIB
C1CC[C@H]2[C@@H](C1)C[C@H](N2)C(=O)O,OIC
c1cn(cn1)CCCCCCCCCC(=O)O,OID
c1ccc2c(c1)cncc2NC(=O)Cc3cc(ccn3)Cl,OIE
c1ccc2c(c1)nc(s2)NC(=O)CS(=O)(=O)O,OIF
CCOP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O,OIG
CC(C)CN(c1ccc(cc1NC(=O)Nc2ccc(cc2F)Cl)n3cccc3C(=O)O)C4CCCCC4,OIH
c1cc(ccc1c2c(c3ccnc(n3n2)N4CCC(CC4)O)c5ccc6c(c5)CC(=O)N6)F,OIJ
c1ccc(cc1)N2CCN(CC2)C(=O)c3cncc4c3cccc4,OIK
CC[C@H](C)[C@@H](C(=O)O)O,OIL
CC[C@H](C)[C@@H]([C@@]1(N=C([C@H](O1)C)C2=N/C(=C\c3ccc(cc3)O)/C(=O)N2CC(=O)O)O)N,OIM
CN1[C@H]2CC[C@@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,OIN
c1cn(cn1)CCCCCCCC(=O)O,OIO
c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O)N=CNC2=O,OIP
CC1=CN(C(=O)NC1=O)[C@H]2[C@H]3[C@@H]([C@@](O2)(CN3/C(=N/C)/NC)COP(=O)(O)O)O,OIQ
C[C@@H](C(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc2ccccc2)S,OIR
Cc1nc(cs1)CN2CCN(C2=O)[C@@H](C(C)C)C(=O)N[C@@H](Cc3ccccc3)[C@@H](C[N@](CC(C)C)S(=O)(=O)c4ccc(cc4)\C=N\O)O,OIS
c1cc2c(cc1C(=O)NCCCCCCN)oc(n2)c3cc(cc(c3)Cl)Cl,OIT
C1=C[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O,OIW
COc1ccccc1OCCNC(=O)c2cncc3c2cccc3,OIX
C1[C@H]([C@@H]2[C@@H](C(=O)N1)N=C(N2)N[C@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)OC(=O)N)O)NC(=O)C[C@H](CCCNC(=O)C[C@H](CCCNC(=O)C[C@H](CCCN)N)N)N)O,OIY
C1=C[C@@H]([C@H]([C@@H]([C@H]1O)O)O)Cl,OIZ
CCCCN1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,OJ0
CCC(=O)N1CCN(CC1)c2c3cc(c(cc3c(nn2)c4ccccc4)c5c(cccc5F)O)Cl,OJ1
c1ccc(c(c1)CCO)NC(=O)Nc2cccc(c2)OC(F)(F)F,OJ2
C[C@](CCCc1ccccc1)(c2cc(ccc2O)C(=O)N3Cc4ccc(cc4C3)F)O,OJ3
c1cc(ccc1OC[C@H](C[Te]C[C@H](COc2ccc(cc2)S(=O)(=O)N)O)O)S(=O)(=O)N,OJ4
c1cc(cc(c1)Cl)c2c[nH]c3c2c(ncn3)N4CCOCC4,OJ5
C1C[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O,OJ6
Cc1c(c2ccccc2[nH]1)c3c(cc(cn3)C(F)(F)F)Cl,OJ7
c1ccc(cc1)Oc2ccc3c(c2)CC[C@@H](C3)[C@@H](c4ncc(o4)c5ccccn5)O,OJ8
c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc4c3occ4)Cl,OJ9
CC(C)N1CCN(CC1)CCNC2CCN(CC2)c3cccc(c3)c4cc5cc(ccc5[nH]4)F,OJA
CCC(=O)NCCCNC(=O)CCCCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)NC(=O)C,OJB
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(OP(=O)(OC[C@@H]5[C@H]([C@H]([C@@H](O5)O4)O)O)O)O)O)N,OJC
c1ccc(cc1)CC[C@@H]2CC(=O)NC2,OJD
CCCCCCCCCCCCCCCC(=O)N[C@@H](CSC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)C(=O)N[C@H](CO)C(=O)N[C@H](CO)C(=O)N[C@H](CCCCNC(=O)c1ccccc1N)C(=O)N,OJF
c1ccc(cc1)CC(=O)NCCCCc2[nH]c(cn2)CO,OJG
C[C@H]1CCN(C1)S(=O)(=O)c2cc(ccc2Br)NC(=O)CN3C(=O)[C@@](NC3=O)(C)C4CC4,OJH
c1c2c(nc(n1)N)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,OJI
COC(=O)N(CCCCc1[nH]cc(n1)CO)Cc2ccccc2,OJJ
c1c(c(cc(c1O)Cl)O)CN,OJK
CCN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)c3ccc(c(c3)Oc4c5cc(c(cc5ncn4)OC)OC)C,OJL
CCOC(=O)CCc1[nH]cc(n1)CO,OJM
COc1ccc(c2c1cccc2)CN3CCc4c(c(nn4CCN)C(=O)NCc5ccc(cc5)SC)C3,OJN
CC(=O)N1CCN(CC1)Cc2cc(cc(c2)Cl)O,OJO
C=CC(=O)NCCCCc1[nH]cc(n1)CO,OJP
Cc1c(c(c(cn1)COP(=O)(O)O)C[NH2+]c2conc2O)O,OJQ
c1cc(ccc1c2ccc(c(c2c3[nH]nnn3)S(=O)(=O)N)CC4CCNCC4)C5CCNCC5,OJR
Cc1c(ccc(c1Cl)OCCN2CCN(CC2)C)c3c4c(ncnc4sc3c5cccc(c5)Cl)O[C@H](Cc6ccccc6OC)C(=O)O,OJT
C[N+](C)(CCCNC(=O)CCl)CCOP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,OJU
Cc1c(ccc(c1Cl)OCCN2CCN(CC2)C)c3c4c(ncnc4sc3c5ccc(o5)F)O[C@H](Cc6ccccc6OCc7ccnn7C)C(=O)O,OJW
Cc1cnc(c[n+]1O)C(=O)O,OJX
c1c([nH]c(n1)CCC[C@@H](C(=O)O)N)CO,OJY
c1cc(ccc1c2ccc(c(c2c3[nH]nnn3)S(=O)(=O)N)C(F)(F)F)C4CCNCC4,OK0
c1c2c(cc(c1Cl)OCC3CCC3)OC(=O)N2CCC(=O)O,OK1
Cc1c(ccc(c1Cl)OCCN2CCN(CC2)C)c3c4c(ncnc4sc3c5ccc(cc5)F)O[C@H](Cc6ccccc6OCc7cnccn7)C(=O)O,OK2
[B-]1([C@H](Cc2cccc(c2O1)C(=O)O)NC(=O)c3ccc(cc3)CN)(O)O,OK3
C[C@@H](C(=O)N[C@@H](CCCc1[nH]c(cn1)CO)C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)C,OK4
Cc1c(ccc(c1Cl)OCCN2CCN(CC2)C)c3c4c(ncnc4sc3c5ccc(cc5)F)O[C@H](Cc6ccccc6OCc7ccnc(n7)c8ccccc8OC)C(=O)O,OK5
c1ccc(cc1)c2cn(c3c2c(ncn3)N)[C@H]4[C@@H]([C@H]5[C@H](O4)COP(=O)(O[C@@H]6[C@@H]([C@@H](COP(=O)(O5)O)O[C@H]6n7cnc8c7N=C(NC8=O)N)O)O)O,OK6
CC(=O)Nc1cccs1,OK7
c1nc(c(n1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,OK8
c1cc(sc1)C(=O)N/C(=C\c2ccc(s2)N3CCOCC3)/C=O,OK9
C[C@@H]1CC[C@]2(CCCCO2)O[C@@H]1[C@@H](C)C[C@@H]([C@@H]3C(=C)[C@H]([C@H]4[C@H](O3)CC[C@]5(O4)CC[C@@H](O5)\C=C\[C@@H](C)[C@@H]6CC(=C[C@@]7(O6)[C@@H](CC[C@H](O7)C[C@](C)(C(=O)O)O)O)C)O)O,OKA
c1cc(c(c(c1)S(=O)(=O)N)c2[nH]nnn2)c3ccc(cc3)C4CCNCC4,OKC
COCCOCCOCCOCCOCc1cn(nn1)CCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O,OKD
COc1cccc(c1O)CO,OKE
Cc1ccc2c(c1)c(c(n2CCC(=O)O)c3ccccc3)c4ccccc4,OKF
C(CC(=O)O[O-])C(=O)O,OKG
c1cc(ccc1c2nc3ccc(cc3n2[C@@H](C4CCCCC4)C(=O)NC5CCCCC5)C(=O)O)Cl,OKH
c1ccc2c(c1)nc(n2[C@@H](C3CCCCC3)C(=O)NC4CCCCC4)c5ccc(cc5)Cl,OKI
c1cc(ccc1C[C@@H]([C@@H](C=O)O)N)O,OKJ
CCCCCN1c2c([nH]c(n2)Cl)C(=O)NC1=O,OKL
CCNc1nc(nc(n1)O)NC(C)C,OKM
CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)S)O,OKN
C[C@@H]1CN(C[C@@H](O1)C)Cc2cnc(o2)c3cc(cc4c3cn[nH]4)c5cc(c(nc5)OC)NS(=O)(=O)C,OKO
B(CCCCCNCCCN)(O)O,OKP
CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)S)O,OKQ
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4n5cnc6c5N=C(NC6=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)O)N=C(NC2=O)N,OKR
C(CCCC(=O)NO)CCCN,OKS
CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)S)O,OKT
Cc1cc(cc2c1n[nH]c2)C[C@@H]3C(=O)N(CCOCCOC/C=C/c4cc5c(nc4)NC(=O)[C@@]56Cc7ccc(cc7C6)C(=O)N3)C,OKU
CC(=O)N1CCc2c1ccc(c2)S(=O)(=O)N3CCN(CC3)c4cccc(c4)C(F)(F)F,OKV
c1cc(cc(c1)Cl)CC(=O)Nc2cncc3c2CCC3,OKW
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4n5cnc6c5N=C(NC6=O)N)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O)O)N,OKX
CC(=O)N1CCc2c1ccc(c2)S(=O)(=O)N3CCN(CC3)c4cc(cc(c4)Cl)C(F)(F)F,OKY
CCCNS(=O)(=O)c1ccc(cc1)N2C(=O)C=CC2=O,OKZ
Cc1cc(cc2c1n(nc2)C)C[C@@H]3C(=O)N(CCOCCOC/C=C/c4cc5c(nc4)NC(=O)[C@]56Cc7ccc(cc7C6)C(=O)N3)C,OL0
c1ccc(cc1)CCCCCCC(c2ncc(o2)c3ccccn3)(O)O,OL1
CCOc1cc(ccc1C(=O)O)c2c(ncc(n2)c3cc(c(c(c3)OC)OC)OC)N,OL2
CC1O[Co]23(O4[Co]5(O1)(O2[Co]67(O3[Co]4(O56)(OC(O7)CCNC(=O)CCCC[C@H]8[C@@H]9[C@H](CS8)NC(=O)N9)([N]1=CC=CC=C1)[O])([N]1=CC=CC=C1)[O])([N]1=CC=CC=C1)[O])[N]1=CC=CC=C1,OL3
C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCC3O[Co]45(O6[Co]7(O4[Co]8(O3)(O7[Co]6(O58)([N]9=CC=CC=C9)[O])([N]1=CC=CC=C1)[O])([N]1=CC=CC=C1)[O])[O])NC(=O)N2,OL4
CC1O[Co]23(O4[Co]5(O1)(O2[Co]67(O3[Co]4(O56)(OC(O7)CCNC(=O)CCCC[C@H]8[C@@H]9[C@H](CS8)NC(=O)N9)([N]1=CC=CC=C1)[O])([N]1=CC=CC=C1)[O])[O])[N]1=CC=CC=C1,OL5
CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)COc2cccc3c2cccc3)C(=O)O)C,OL6
Cc1c(nc2cc(ccc2n1)OC)O[C@@H]3C[C@H]4C(=O)N[C@@]5(C[C@H]5/C=C\CCCCC[C@@H](C(=O)N4C3)NC(=O)[C@H](C6CCCCC6)NC(=O)OC)C(=O)NS(=O)(=O)C7(CC7)C,OL7
c1cc(cc(c1)N2C(=O)C=CC2=O)NC(=O)c3ccco3,OL8
c1cc(ccc1S(=O)(=O)C2(CCC(CC2)CCC(=O)O)c3cc(ccc3F)F)Cl,OL9
CCCCCCCC\C=C/CCCCCCCC(=O)O,OLA
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)O,OLB
CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](CO)O,OLC
c1cc(ccc1C(=O)Cn2cncc2C[C@@H](C(=O)O)N)Br,OLD
CC(C)C[C@@H](C(=O)O)O,OLE
